,Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20
174,,Pakistan,30.3753,69.3451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-11.0,0.0,-8.0,8.0,13.0,-10.0,-3.0,2.0,4.0,-6.0,47.0,-47.0,18.0,13.0,-30.0,4.0,75.0,-32.0,122.0,-132.0,67.0,50.0,-120.0,231.0,-199.0,216.0,-215.0,131.0,-79.0,-53.0,-31.0,66.0,1.0,-20.0,288.0,-143.0,-117.0,-41.0,23.0,111.0,-12.0,698.0,-490.0,-298.0,195.0,224.0,-355.0,497.0,-663.0,1066.0,-787.0,-25.0,238.0,-235.0,-170.0,709.0,389.0,-1185.0,461.0,120.0,-14.0,45.0
175,,Panama,8.538,-80.7821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,2.0,-2.0,5.0,-5.0,0.0,1.0,2.0,-3.0,0.0,1.0,1.0,-2.0,0.0,1.0,5.0,0.0,26.0,-21.0,-8.0,20.0,1.0,-6.0,7.0,14.0,-12.0,13.0,8.0,-29.0,-19.0,117.0,-117.0,72.0,-23.0,-3.0,-27.0,-19.0,0.0,182.0,-146.0,-9.0,-27.0,3615.0,-3429.0,-186.0,1334.0,-1288.0,-33.0,-13.0,0.0,1.0,-1.0,113.0,-113.0
176,,Papua New Guinea,-6.315,143.9555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,,Paraguay,-23.4425,-58.4438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,-6.0,0.0,3.0,-3.0,3.0,-3.0,0.0,4.0,-4.0,0.0,1.0,6.0,-7.0,5.0,1.0,-1.0,2.0,2.0,-4.0,6.0,-4.0,-7.0,8.0,1.0,-9.0,11.0,-9.0,2.0,3.0,-3.0,1.0,2.0,-1.0,-2.0,-1.0,7.0,-5.0,-2.0,6.0,-7.0,7.0,-4.0,-1.0,13.0,-6.0,1.0
178,,Peru,-9.19,-75.0152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-11.0,-2.0,0.0,37.0,304.0,-341.0,143.0,-143.0,377.0,-302.0,-67.0,296.0,-272.0,73.0,26.0,39.0,-111.0,785.0,-617.0,12.0,2773.0,-2591.0,-278.0,-16.0,30.0,-143.0,31.0,350.0,-321.0,227.0,-10.0,46.0,417.0,104.0,-490.0,356.0,581.0,-189.0,-239.0,109.0,1128.0,-1253.0,-237.0,610.0,-131.0,-46.0,-139.0,82.0,-173.0,1169.0,-871.0,-776.0,1336.0,4533.0,-774.0
179,,Philippines,13.0,122.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,-3.0,5.0,-1.0,-4.0,3.0,3.0,-4.0,1.0,1.0,3.0,-7.0,7.0,-6.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,16.0,-12.0,1.0,23.0,5.0,8.0,5.0,24.0,-30.0,-23.0,27.0,-15.0,0.0,-2.0,-10.0,11.0,-10.0,40.0,0.0,-27.0,5.0,-28.0,21.0,-1.0,50.0,11.0,-8.0,5.0,14.0,4.0,-8.0,-26.0,-7.0,32.0,38.0,-59.0,37.0,-22.0,-27.0,20.0,20.0,-25.0
180,,Poland,51.9194,19.1451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-13.0,0.0,-12.0,12.0,0.0,0.0,0.0,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,40.0,-31.0,-9.0,60.0,-42.0,10.0,1.0,2.0,31.0,-28.0,23.0,7.0,-16.0,83.0,-81.0,56.0,-14.0,23.0,-56.0,34.0,71.0,52.0,11.0,-23.0,-22.0,-43.0,62.0,-12.0,181.0,-159.0,44.0,16.0,-88.0,-33.0,35.0,190.0,-168.0,115.0,-69.0,8.0,-143.0,197.0,-36.0,7.0,-64.0,35.0,19.0,-99.0,98.0,5.0
181,,Portugal,39.3999,-8.2245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,2.0,-2.0,0.0,0.0,17.0,-17.0,21.0,-21.0,0.0,0.0,0.0,0.0,0.0,25.0,-25.0,7.0,-7.0,65.0,-21.0,-32.0,-3.0,19.0,5.0,-22.0,-11.0,70.0,-34.0,74.0,-84.0,65.0,-91.0,0.0,307.0,-81.0,-168.0,-31.0,22.0,3.0,-24.0,4.0,49.0,-32.0,79.0,-104.0,-6.0,5.0,8.0,302.0,-151.0,-18.0,-87.0,-27.0,-50.0,464.0,-295.0,-153.0,114.0,364.0,320.0,980.0,-1793.0,20.0
182,,Qatar,25.3548,51.1839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,6.0,11.0,-11.0,-6.0,8.0,-8.0,2.0,-2.0,2.0,1.0,0.0,8.0,-2.0,-8.0,20.0,-5.0,-2.0,-6.0,11.0,9.0,0.0,-7.0,-1.0,8.0,31.0,-20.0,-6.0,-24.0,40.0,-3.0,-38.0,29.0,22.0,16.0,-14.0,-2.0,61.0,-37.0,-29.0,14.0,41.0,20.0,-65.0,34.0,32.0,16.0,-32.0,32.0,70.0,-132.0,-5.0,225.0,-217.0,92.0,-55.0,89.0,-23.0,52.0,340.0,-53.0,206.0,231.0
183,,Romania,45.9432,24.9668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,2.0,-2.0,0.0,0.0,3.0,-3.0,1.0,1.0,-2.0,0.0,7.0,-4.0,3.0,-6.0,27.0,-15.0,-12.0,15.0,-8.0,1.0,13.0,3.0,43.0,-64.0,8.0,21.0,-17.0,1.0,30.0,-1.0,-13.0,22.0,14.0,51.0,-37.0,-53.0,65.0,-32.0,75.0,29.0,-26.0,11.0,71.0,-60.0,-37.0,11.0,117.0,-181.0,267.0,-266.0,91.0,-77.0,176.0,-98.0,283.0,-137.0,-92.0,103.0,78.0,-215.0,149.0,22.0,-77.0,210.0,-350.0,55.0,246.0,-164.0,816.0,-775.0,-113.0,112.0,-276.0,196.0,-46.0
184,,Russia,60.0,90.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,1.0,-1.0,3.0,1.0,-4.0,6.0,1.0,2.0,-2.0,-3.0,11.0,-13.0,53.0,14.0,-24.0,1.0,6.0,-30.0,29.0,37.0,-2.0,32.0,-21.0,153.0,-4.0,-67.0,45.0,68.0,26.0,-32.0,181.0,-233.0,-79.0,272.0,120.0,-76.0,206.0,5.0,-165.0,62.0,531.0,720.0,-497.0,268.0,192.0,-167.0,-170.0,314.0,-308.0,1014.0,329.0,2503.0,-2918.0,3105.0,-1784.0,780.0,1036.0,-831.0,244.0,-733.0,-1371.0,3085.0,3341.0
185,,Rwanda,-1.9403,29.8739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,3.0,-3.0,0.0,0.0,11.0,-4.0,10.0,-10.0,-2.0,1.0,-1.0,-1.0,3.0,-7.0,8.0,-8.0,3.0,-3.0,1.0,3.0,-3.0,1.0,1.0,3.0,-1.0,6.0,-7.0,0.0,-3.0,0.0,2.0,0.0,1.0,-4.0,10.0,-7.0,8.0,-7.0,5.0,-8.0,18.0,-13.0,0.0,1.0
186,,Saint Kitts and Nevis,17.357822,-62.782998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,2.0,-2.0,2.0,0.0,-2.0,0.0,0.0,4.0,-4.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
187,,Saint Lucia,13.9094,-60.9789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,7.0,-7.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,-2.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0
189,,San Marino,43.9424,12.4578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,7.0,-7.0,0.0,8.0,-8.0,6.0,2.0,-8.0,5.0,-5.0,9.0,-8.0,2.0,-3.0,0.0,0.0,0.0,2.0,0.0,1.0,-3.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,5.0,4.0,-5.0,-3.0,2.0,-3.0,6.0,-1.0,4.0,-1.0,4.0,-12.0,4.0,27.0,-31.0,11.0,6.0,-8.0,-6.0,-1.0,6.0,1.0
190,,Saudi Arabia,24.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,3.0,-4.0,0.0,2.0,6.0,-8.0,0.0,12.0,-11.0,3.0,-2.0,0.0,27.0,20.0,1.0,49.0,-35.0,-41.0,46.0,-1.0,-5.0,1.0,-48.0,19.0,-16.0,16.0,6.0,3.0,40.0,-42.0,17.0,0.0,221.0,-211.0,23.0,58.0,22.0,-59.0,11.0,42.0,-24.0,32.0,79.0,-84.0,41.0,182.0,-182.0,159.0,-27.0,613.0,397.0,-337.0,307.0,-298.0,289.0,-33.0,1240.0,-155.0,-936.0,1389.0,-1021.0,259.0,970.0,-140.0,-1042.0
191,,Senegal,14.4974,-14.4524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,3.0,-3.0,0.0,3.0,-2.0,-1.0,2.0,5.0,2.0,-9.0,13.0,-8.0,5.0,1.0,-5.0,4.0,0.0,3.0,-5.0,2.0,4.0,1.0,4.0,-12.0,-2.0,2.0,-3.0,0.0,9.0,-4.0,6.0,-8.0,4.0,-7.0,1.0,9.0,-7.0,-6.0,11.0,7.0,0.0,3.0,-10.0,-8.0,39.0,12.0,-32.0,46.0,-20.0,-17.0,-25.0,58.0,-38.0,13.0,20.0,-12.0,11.0,-35.0,79.0,-46.0,-4.0
192,,Serbia,44.0165,21.0059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-14.0,-15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,-431.0,13.0,1.0,-10.0,-59.0,-6.0,-15.0,31.0,-28.0,-3.0,24.0,-19.0,19.0,-51.0,83.0,42.0,-102.0,126.0,99.0,-59.0,104.0,-14.0,-279.0,558.0,-248.0,-86.0,36.0,-43.0,-39.0,56.0,-148.0,19.0,58.0
193,,Seychelles,-4.6796,55.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
194,,Singapore,1.2833,103.8333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,7.0,-1.0,-6.0,2.0,-1.0,-1.0,6.0,-1.0,0.0,-5.0,3.0,-3.0,14.0,-14.0,2.0,7.0,-9.0,0.0,10.0,-10.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-18.0,1.0,7.0,-8.0,4.0,1.0,-5.0,0.0,10.0,6.0,-12.0,-4.0,12.0,-8.0,8.0,-1.0,4.0,-1.0,2.0,-4.0,-7.0,16.0,-5.0,-1.0,8.0,1.0,9.0,-4.0,25.0,-22.0,4.0,-4.0,-6.0,-1.0,16.0,-10.0,-6.0,7.0,-4.0,5.0,5.0,19.0,-29.0,4.0,14.0,12.0,-23.0,-2.0,27.0,-4.0,-32.0,55.0,-18.0,-12.0,13.0,53.0,-37.0,250.0,-72.0,169.0,79.0,122.0,332.0,206.0,111.0,-181.0,-96.0,-503.0,35.0,312.0
195,,Slovakia,48.669,19.699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,0.0,0.0,-5.0,5.0,0.0,0.0,5.0,-9.0,4.0,2.0,3.0,-5.0,0.0,-2.0,7.0,-2.0,4.0,-7.0,0.0,0.0,84.0,-78.0,32.0,-22.0,-8.0,30.0,-22.0,6.0,-15.0,19.0,-22.0,63.0,-36.0,-23.0,1.0,11.0,41.0,-21.0,-6.0,16.0,-39.0,13.0,74.0,-77.0,23.0,55.0,-85.0,8.0,-4.0,6.0,53.0,-25.0,-33.0,1.0,-8.0,10.0,-15.0,32.0
196,,Slovenia,46.1512,14.9955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,-60.0,9.0,-9.0,23.0,-23.0,18.0,-10.0,1.0,2.0,-9.0,0.0,-2.0,13.0,-4.0,-9.0,16.0,-14.0,-1.0,3.0,4.0,-2.0,-6.0,8.0,-6.0,-2.0,2.0,5.0,-4.0,-3.0,6.0,-4.0,-2.0,3.0,-1.0,-1.0,4.0,-2.0,-2.0,-1.0,3.0,-2.0,6.0,-4.0,-1.0,-1.0,1061.0,-1059.0,-1.0
197,,Somalia,5.1521,46.1996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,4.0,-4.0,0.0,2.0,-2.0,9.0,-8.0,10.0,-11.0,3.0,7.0,7.0,-3.0,-2.0,7.0,-19.0,4.0,4.0,-5.0,2.0,-1.0,1.0,-5.0,13.0,-9.0,7.0,4.0,-5.0
198,,South Africa,-30.5595,22.9375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-8.0,19.0,-19.0,0.0,0.0,0.0,19.0,-19.0,45.0,-45.0,0.0,0.0,0.0,0.0,0.0,315.0,-315.0,0.0,0.0,0.0,0.0,493.0,-493.0,0.0,0.0,152.0,-152.0,0.0,418.0,-418.0,0.0,0.0,0.0,600.0,-600.0,0.0,309.0,-142.0,-167.0,197.0,-197.0,407.0,-407.0,0.0,830.0,-640.0,-6.0,-184.0,388.0,543.0,-524.0,-12.0,133.0,-236.0,370.0,328.0
