,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
26946,Yunnan,China,24.974,101.487,5/2/20,0.0,0.0,24.0
26947,Zhejiang,China,29.1832,120.0934,5/2/20,0.0,0.0,0.0
26948,0,Colombia,4.5709,-74.2973,5/2/20,279.0,10.0,236.0
26949,0,Congo (Brazzaville),-4.0383,21.7587,5/2/20,0.0,0.0,3031.0
26950,0,Congo (Kinshasa),-4.0383,21.7587,5/2/20,70.0,1.0,1.0
26951,0,Costa Rica,9.7489,-83.7534,5/2/20,8.0,0.0,422.0
26952,0,Cote d'Ivoire,7.54,-5.5471,5/2/20,29.0,0.0,4.0
26953,0,Croatia,45.1,15.2,5/2/20,3.0,2.0,110.0
26954,0,Diamond Princess,0.0,0.0,5/2/20,0.0,0.0,7.0
26955,0,Cuba,22.0,-80.0,5/2/20,74.0,2.0,65.0
26956,0,Cyprus,35.1264,33.4299,5/2/20,7.0,0.0,162.0
26957,0,Czechia,49.8175,15.473,5/2/20,18.0,5.0,23.0
26958,Faroe Islands,Denmark,61.8926,-6.9118,5/2/20,0.0,0.0,0.0
26959,Greenland,Denmark,71.7069,-42.6043,5/2/20,0.0,0.0,14.0
26960,0,Denmark,56.2639,9.5018,5/2/20,96.0,15.0,4.0
26961,0,Djibouti,11.8251,42.5903,5/2/20,15.0,0.0,0.0
26962,0,Dominican Republic,18.7357,-70.1627,5/2/20,290.0,13.0,0.0
26963,0,Ecuador,-1.8312,-78.1834,5/2/20,1128.0,308.0,21.0
26964,0,Egypt,26.0,30.0,5/2/20,298.0,9.0,53.0
26965,0,El Salvador,13.7942,-88.8965,5/2/20,22.0,1.0,0.0
26966,0,Equatorial Guinea,1.5,10.0,5/2/20,0.0,0.0,74.0
26967,0,Eritrea,15.1794,39.7823,5/2/20,0.0,0.0,0.0
26968,0,Estonia,58.5953,25.0136,5/2/20,5.0,1.0,10.0
26969,0,Eswatini,-26.5225,31.4659,5/2/20,2.0,0.0,6.0
26970,0,Ethiopia,9.145,40.4897,5/2/20,0.0,0.0,0.0
26971,0,Fiji,-17.7134,178.065,5/2/20,0.0,0.0,0.0
26972,0,Finland,64.0,26.0,5/2/20,125.0,2.0,0.0
26973,French Guiana,France,3.9339,-53.1258,5/2/20,0.0,0.0,89.0
26974,French Polynesia,France,-17.6797,149.4068,5/2/20,0.0,0.0,0.0
26975,Guadeloupe,France,16.25,-61.5833,5/2/20,0.0,0.0,0.0
26976,Mayotte,France,-12.8275,45.1662,5/2/20,0.0,0.0,4.0
26977,New Caledonia,France,-20.9043,165.618,5/2/20,0.0,0.0,162.0
26978,Reunion,France,-21.1351,55.2471,5/2/20,1.0,0.0,3.0
26979,Saint Barthelemy,France,17.9,-62.8333,5/2/20,0.0,0.0,1.0
26980,St Martin,France,18.0708,-63.0501,5/2/20,0.0,0.0,0.0
26981,Martinique,France,14.6415,-61.0242,5/2/20,0.0,0.0,0.0
26982,0,France,46.2276,2.2137,5/2/20,1212.0,166.0,1.0
26983,0,Gabon,-0.8037,11.6094,5/2/20,59.0,2.0,0.0
26984,0,Gambia,13.4432,-15.3101,5/2/20,5.0,0.0,0.0
26985,0,Georgia,42.3154,43.3569,5/2/20,16.0,1.0,15.0
26986,0,Germany,51.0,9.0,5/2/20,890.0,76.0,0.0
26987,0,Ghana,7.9465,-1.0232,5/2/20,95.0,1.0,25.0
26988,0,Greece,39.0742,21.8243,5/2/20,8.0,3.0,67.0
26989,0,Guatemala,15.7835,-90.2308,5/2/20,44.0,1.0,22.0
26990,0,Guinea,9.9456,-9.6966,5/2/20,49.0,0.0,0.0
26991,0,Guyana,5.0,-58.75,5/2/20,0.0,0.0,92.0
26992,0,Haiti,18.9712,-72.2852,5/2/20,0.0,0.0,0.0
26993,0,Holy See,41.9029,12.4534,5/2/20,0.0,0.0,27.0
26994,0,Honduras,15.2,-86.2419,5/2/20,206.0,1.0,0.0
26995,0,Hungary,47.1625,19.5033,5/2/20,79.0,12.0,6.0
26996,0,Iceland,64.9631,-19.0208,5/2/20,0.0,0.0,861.0
26997,0,India,21.0,78.0,5/2/20,2442.0,100.0,112.0
26998,0,Indonesia,-0.7893,113.9213,5/2/20,292.0,31.0,207.0
26999,0,Iran,32.0,53.0,5/2/20,802.0,65.0,182.0
27000,0,Iraq,33.0,44.0,5/2/20,66.0,1.0,216.0
27001,0,Ireland,53.1424,-7.6921,5/2/20,343.0,21.0,356.0
27002,0,Israel,31.0,35.0,5/2/20,84.0,4.0,2476.0
27003,0,Italy,43.0,12.0,5/2/20,1900.0,474.0,3.0
27004,0,Jamaica,18.1096,-77.2975,5/2/20,31.0,0.0,0.0
27005,0,Japan,36.0,138.0,5/2/20,266.0,19.0,2.0
27006,0,Jordan,31.24,36.51,5/2/20,1.0,1.0,0.0
27007,0,Kazakhstan,48.0196,66.9237,5/2/20,260.0,0.0,9.0
27008,0,Kenya,-0.0236,37.9062,5/2/20,24.0,1.0,1015.0
27009,0,"Korea, South",36.0,128.0,5/2/20,13.0,0.0,69.0
27010,0,Kuwait,29.5,47.75,5/2/20,242.0,3.0,189.0
27011,0,Kyrgyzstan,41.2044,74.7661,5/2/20,13.0,0.0,0.0
27012,0,Latvia,56.8796,24.6032,5/2/20,1.0,0.0,78.0
27013,0,Lebanon,33.8547,35.8623,5/2/20,4.0,1.0,44.0
27014,0,Liberia,6.4281,-9.4295,5/2/20,2.0,0.0,1.0
27015,0,Liechtenstein,47.14,9.55,5/2/20,0.0,0.0,19.0
27016,0,Lithuania,55.1694,23.8813,5/2/20,7.0,1.0,0.0
27017,0,Luxembourg,49.8153,6.1296,5/2/20,10.0,0.0,2509.0
27018,0,Madagascar,-18.7669,46.8691,5/2/20,3.0,0.0,17.0
27019,0,Malaysia,2.5,112.5,5/2/20,105.0,0.0,12.0
27020,0,Maldives,3.2028,73.2207,5/2/20,28.0,0.0,0.0
27021,0,Malta,35.9375,14.3754,5/2/20,1.0,0.0,897.0
27022,0,Mauritania,21.0079,10.9408,5/2/20,0.0,0.0,200.0
27023,0,Mauritius,-20.2,57.5,5/2/20,0.0,0.0,0.0
27024,0,Mexico,23.6345,-102.5528,5/2/20,1349.0,89.0,8.0
27025,0,Moldova,47.4116,28.3699,5/2/20,72.0,2.0,0.0
27026,0,Monaco,43.7333,7.4167,5/2/20,0.0,0.0,11.0
27027,0,Mongolia,46.8625,103.8467,5/2/20,1.0,0.0,1.0
27028,0,Montenegro,42.5,19.3,5/2/20,0.0,1.0,8.0
27029,0,Morocco,31.7917,-7.0926,5/2/20,160.0,2.0,0.0
27030,0,Namibia,-22.9576,18.4904,5/2/20,0.0,0.0,9.0
27031,0,Nepal,28.1667,84.25,5/2/20,0.0,0.0,4782.0
27032,Aruba,Netherlands,12.5186,-70.0358,5/2/20,0.0,0.0,0.0
27033,Curacao,Netherlands,12.1696,-68.99,5/2/20,0.0,0.0,299.0
27034,Sint Maarten,Netherlands,18.0425,-63.0548,5/2/20,0.0,0.0,213.0
27035,0,Netherlands,52.1326,5.2913,5/2/20,445.0,94.0,2.0
27036,0,New Zealand,-40.9006,174.886,5/2/20,2.0,0.0,5.0
27037,0,Nicaragua,12.8654,-85.2072,5/2/20,0.0,0.0,24.0
27038,0,Niger,17.6078,8.0817,5/2/20,8.0,2.0,5.0
27039,0,Nigeria,9.082,8.6753,5/2/20,218.0,17.0,0.0
27040,0,North Macedonia,41.6086,21.7453,5/2/20,12.0,1.0,0.0
27041,0,Norway,60.472,8.4689,5/2/20,26.0,1.0,0.0
27042,0,Oman,21.0,57.0,5/2/20,36.0,1.0,6.0
27043,0,Pakistan,30.3753,69.3451,5/2/20,989.0,23.0,5126.0
27044,0,Panama,8.538,-80.7821,5/2/20,370.0,5.0,79.0
27045,0,Papua New Guinea,-6.315,143.9555,5/2/20,0.0,0.0,9.0
27046,0,Paraguay,-23.4425,-58.4438,5/2/20,37.0,0.0,1.0
27047,0,Peru,-9.19,-75.0152,5/2/20,2075.0,76.0,2.0
27048,0,Philippines,13.0,122.0,5/2/20,156.0,24.0,0.0
27049,0,Poland,51.9194,19.1451,5/2/20,270.0,13.0,2.0
27050,0,Portugal,39.3999,-8.2245,5/2/20,-161.0,16.0,-1.0
27051,0,Qatar,25.3548,51.1839,5/2/20,776.0,0.0,72.0
27052,0,Romania,45.9432,24.9668,5/2/20,165.0,27.0,12.0
27053,0,Russia,60.0,90.0,5/2/20,9623.0,53.0,0.0
27054,0,Rwanda,-1.9403,29.8739,5/2/20,6.0,0.0,0.0
27055,0,Saint Lucia,13.9094,-60.9789,5/2/20,0.0,0.0,0.0
27056,0,Saint Vincent and the Grenadines,12.9843,-61.2872,5/2/20,0.0,0.0,0.0
27057,0,San Marino,43.9424,12.4578,5/2/20,0.0,0.0,1.0
27058,0,Saudi Arabia,24.0,45.0,5/2/20,1362.0,7.0,0.0
27059,0,Senegal,14.4974,-14.4524,5/2/20,91.0,0.0,0.0
27060,0,Serbia,44.0165,21.0059,5/2/20,353.0,10.0,0.0
27061,0,Seychelles,-4.6796,55.492,5/2/20,0.0,0.0,5.0
27062,0,Singapore,1.2833,103.8333,5/2/20,447.0,1.0,0.0
27063,0,Slovakia,48.669,19.699,5/2/20,4.0,1.0,0.0
27064,0,Slovenia,46.1512,14.9955,5/2/20,5.0,2.0,0.0
27065,0,Somalia,5.1521,46.1996,5/2/20,70.0,3.0,0.0
27066,0,South Africa,-30.5595,22.9375,5/2/20,385.0,7.0,0.0
27067,0,Spain,40.0,-4.0,5/2/20,1366.0,557.0,0.0
27068,0,Sri Lanka,7.0,81.0,5/2/20,15.0,0.0,0.0
27069,0,Sudan,12.8628,30.2176,5/2/20,59.0,5.0,0.0
27070,0,Suriname,3.9193,-56.0278,5/2/20,0.0,0.0,0.0
27071,0,Sweden,63.0,16.0,5/2/20,562.0,16.0,4.0
27072,0,Switzerland,46.8182,8.2275,5/2/20,112.0,8.0,15.0
27073,0,Taiwan*,23.7,121.0,5/2/20,3.0,0.0,144.0
27074,0,Tanzania,-6.369,34.8888,5/2/20,0.0,0.0,11.0
27075,0,Thailand,15.0,101.0,5/2/20,6.0,0.0,0.0
27076,0,Togo,8.6195,0.8248,5/2/20,0.0,0.0,0.0
27077,0,Trinidad and Tobago,10.6918,-61.2225,5/2/20,0.0,0.0,58.0
27078,0,Tunisia,34.0,9.0,5/2/20,11.0,1.0,33.0
27079,0,Turkey,38.9637,35.2433,5/2/20,1983.0,78.0,0.0
27080,0,Uganda,1.0,32.0,5/2/20,3.0,0.0,18.0
27081,0,Ukraine,48.3794,31.1656,5/2/20,550.0,7.0,0.0
27082,0,United Arab Emirates,24.0,54.0,5/2/20,561.0,8.0,25.0
27083,Bermuda,United Kingdom,32.3078,-64.7505,5/2/20,0.0,1.0,0.0
27084,Cayman Islands,United Kingdom,19.3133,-81.2546,5/2/20,0.0,0.0,1.0
27085,Channel Islands,United Kingdom,49.3723,-2.3644,5/2/20,5.0,0.0,0.0
27086,Gibraltar,United Kingdom,36.1408,-5.3536,5/2/20,0.0,0.0,0.0
27087,Isle of Man,United Kingdom,54.2361,-4.5481,5/2/20,4.0,0.0,138.0
27088,Montserrat,United Kingdom,16.7425,-62.1874,5/2/20,0.0,0.0,25.0
27089,0,United Kingdom,55.3781,-3.4360000000000004,5/2/20,4806.0,621.0,5.0
27090,0,Uruguay,-32.5228,-55.7658,5/2/20,4.0,0.0,28.0
27091,0,US,37.0902,-95.7129,5/2/20,29078.0,1426.0,191.0
27092,0,Uzbekistan,41.3775,64.5853,5/2/20,32.0,0.0,0.0
27093,0,Venezuela,6.4238,-66.5897,5/2/20,10.0,0.0,417.0
27094,0,Vietnam,16.0,108.0,5/2/20,0.0,0.0,221.0
27095,0,Zambia,-15.4167,28.2833,5/2/20,10.0,0.0,0.0
27096,0,Zimbabwe,-20.0,30.0,5/2/20,-6.0,0.0,9.0
27097,Diamond Princess,Canada,0.0,0.0,5/2/20,0.0,0.0,0.0
27098,0,Dominica,15.415,-61.371,5/2/20,0.0,0.0,18.0
27099,0,Grenada,12.1165,-61.679,5/2/20,1.0,0.0,6.0
27100,0,Mozambique,-18.665695,35.529562,5/2/20,0.0,0.0,3947.0
27101,0,Syria,34.802075,38.99681500000001,5/2/20,0.0,0.0,1.0
27102,0,Timor-Leste,-8.874217,125.727539,5/2/20,0.0,0.0,17.0
27103,0,Belize,13.1939,-59.5432,5/2/20,0.0,0.0,4.0
27104,0,Laos,19.85627,102.495496,5/2/20,0.0,0.0,6.0
27105,0,Libya,26.3351,17.228331,5/2/20,0.0,0.0,0.0
27106,0,West Bank and Gaza,31.9522,35.2332,5/2/20,0.0,0.0,0.0
27107,0,Guinea-Bissau,11.8037,-15.1804,5/2/20,0.0,0.0,979.0
27108,0,Mali,17.570692,-3.996166000000001,5/2/20,36.0,0.0,0.0
27109,0,Saint Kitts and Nevis,17.357822,-62.782998,5/2/20,0.0,0.0,0.0
27110,Northwest Territories,Canada,64.8255,-124.8457,5/2/20,0.0,0.0,496.0
27111,Yukon,Canada,64.2823,-135.0,5/2/20,0.0,0.0,0.0
27112,0,Kosovo,42.602636,20.902977,5/2/20,17.0,0.0,0.0
27113,0,Burma,21.9162,95.956,5/2/20,0.0,0.0,0.0
27114,Anguilla,United Kingdom,18.2206,-63.0686,5/2/20,0.0,0.0,0.0
27115,British Virgin Islands,United Kingdom,18.4207,-64.64,5/2/20,0.0,0.0,0.0
27116,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,5/2/20,0.0,0.0,0.0
27117,0,MS Zaandam,0.0,0.0,5/2/20,0.0,0.0,0.0
27118,0,Botswana,-22.3285,24.6849,5/2/20,0.0,0.0,0.0
27119,0,Burundi,-3.3731,29.9189,5/2/20,4.0,0.0,0.0
27120,0,Sierra Leone,8.460555000000001,-11.779889,5/2/20,19.0,1.0,0.0
27121,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/2/20,0.0,0.0,0.0
27122,0,Malawi,-13.254307999999998,34.301525,5/2/20,1.0,0.0,0.0
27123,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/2/20,0.0,0.0,16.0
27124,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/2/20,0.0,0.0,0.0
27125,0,South Sudan,6.877000000000002,31.307,5/2/20,0.0,0.0,0.0
27126,0,Western Sahara,24.2155,-12.8858,5/2/20,0.0,0.0,0.0
27127,0,Sao Tome and Principe,0.18636,6.613081,5/2/20,0.0,0.0,0.0
27128,0,Yemen,15.552727,48.516388,5/2/20,3.0,0.0,0.0
27129,0,Comoros,-11.6455,43.3333,5/2/20,2.0,0.0,0.0
27130,0,Tajikistan,38.861034,71.276093,5/2/20,61.0,2.0,0.0
27131,0,Lesotho,-29.609988,28.233608,5/2/20,0.0,0.0,0.0
27132,0,Afghanistan,33.0,65.0,5/3/20,235.0,13.0,0.0
27133,0,Albania,41.1533,20.1683,5/3/20,6.0,0.0,0.0
27134,0,Algeria,28.0339,1.6596,5/3/20,179.0,4.0,0.0
27135,0,Andorra,42.5063,1.5218,5/3/20,1.0,1.0,0.0
27136,0,Angola,-11.2027,17.8739,5/3/20,0.0,0.0,0.0
27137,0,Antigua and Barbuda,17.0608,-61.7964,5/3/20,0.0,0.0,0.0
27138,0,Argentina,-38.4161,-63.6167,5/3/20,102.0,9.0,0.0
27139,0,Armenia,40.0691,45.0382,5/3/20,113.0,2.0,0.0
27140,Australian Capital Territory,Australia,-35.4735,149.0124,5/3/20,0.0,0.0,0.0
27141,New South Wales,Australia,-33.8688,151.2093,5/3/20,-2.0,0.0,0.0
27142,Northern Territory,Australia,-12.4634,130.8456,5/3/20,0.0,0.0,0.0
27143,Queensland,Australia,-28.0167,153.4,5/3/20,3.0,0.0,0.0
27144,South Australia,Australia,-34.9285,138.6007,5/3/20,0.0,0.0,124.0
27145,Tasmania,Australia,-41.4545,145.9707,5/3/20,0.0,0.0,3.0
27146,Victoria,Australia,-37.8136,144.9631,5/3/20,22.0,0.0,27.0
27147,Western Australia,Australia,-31.9505,115.8605,5/3/20,0.0,1.0,16.0
27148,0,Austria,47.5162,14.5501,5/3/20,39.0,2.0,12.0
27149,0,Azerbaijan,40.1431,47.5769,5/3/20,38.0,0.0,48.0
27150,0,Bahamas,25.0343,-77.3963,5/3/20,0.0,0.0,0.0
27151,0,Bahrain,26.0275,50.55,5/3/20,99.0,0.0,47.0
27152,0,Bangladesh,23.685,90.3563,5/3/20,665.0,2.0,0.0
27153,0,Barbados,13.1939,-59.5432,5/3/20,1.0,0.0,42.0
27154,0,Belarus,53.7098,27.9534,5/3/20,877.0,2.0,2.0
27155,0,Belgium,50.8333,4.0,5/3/20,389.0,79.0,0.0
27156,0,Benin,9.3077,2.3158,5/3/20,0.0,0.0,216.0
27157,0,Bhutan,27.5142,90.4336,5/3/20,0.0,0.0,25.0
27158,0,Bolivia,-16.2902,-63.5887,5/3/20,124.0,5.0,0.0
27159,0,Bosnia and Herzegovina,43.9159,17.6791,5/3/20,18.0,5.0,222.0
27160,0,Brazil,-14.235,-51.9253,5/3/20,4726.0,290.0,0.0
27161,0,Brunei,4.5353,114.7277,5/3/20,0.0,0.0,58.0
27162,0,Bulgaria,42.7339,25.4858,5/3/20,24.0,1.0,5.0
27163,0,Burkina Faso,12.2383,-1.5616,5/3/20,10.0,1.0,0.0
27164,0,Cabo Verde,16.5388,-23.0418,5/3/20,13.0,0.0,7.0
27165,0,Cambodia,11.55,104.9167,5/3/20,0.0,0.0,431.0
27166,0,Cameroon,3.848,11.5021,5/3/20,0.0,0.0,0.0
27167,Alberta,Canada,53.9333,-116.5765,5/3/20,96.0,1.0,2.0
27168,British Columbia,Canada,49.2827,-123.1207,5/3/20,0.0,0.0,0.0
27169,Grand Princess,Canada,37.6489,-122.6655,5/3/20,0.0,0.0,500.0
27170,Manitoba,Canada,53.7609,-98.8139,5/3/20,0.0,0.0,7.0
27171,New Brunswick,Canada,46.5653,-66.4619,5/3/20,0.0,0.0,0.0
27172,Newfoundland and Labrador,Canada,53.1355,-57.6604,5/3/20,0.0,0.0,0.0
27173,Nova Scotia,Canada,44.682,-63.7443,5/3/20,8.0,6.0,0.0
27174,Ontario,Canada,51.2538,-85.3232,5/3/20,253.0,34.0,0.0
27175,Prince Edward Island,Canada,46.5107,-63.4168,5/3/20,0.0,0.0,0.0
27176,Quebec,Canada,52.9399,-73.5491,5/3/20,2209.0,70.0,0.0
27177,Saskatchewan,Canada,52.9399,-106.4509,5/3/20,12.0,0.0,0.0
27178,0,Central African Republic,6.6111,20.9394,5/3/20,0.0,0.0,0.0
27179,0,Chad,15.4542,18.7322,5/3/20,0.0,0.0,694.0
27180,0,Chile,-35.6751,-71.543,5/3/20,1228.0,13.0,0.0
27181,Anhui,China,31.8257,117.2264,5/3/20,0.0,0.0,0.0
27182,Beijing,China,40.1824,116.4142,5/3/20,0.0,0.0,13.0
27183,Chongqing,China,30.0572,107.874,5/3/20,0.0,0.0,0.0
27184,Fujian,China,26.0789,117.9874,5/3/20,0.0,0.0,20.0
27185,Gansu,China,37.8099,101.0583,5/3/20,0.0,0.0,0.0
27186,Guangdong,China,23.3417,113.4244,5/3/20,0.0,0.0,0.0
27187,Guangxi,China,23.8298,108.7881,5/3/20,0.0,0.0,11.0
27188,Guizhou,China,26.8154,106.8748,5/3/20,0.0,0.0,34.0
27189,Hainan,China,19.1959,109.7453,5/3/20,0.0,0.0,0.0
27190,Hebei,China,39.549,116.1306,5/3/20,0.0,0.0,8.0
27191,Heilongjiang,China,47.862,127.7615,5/3/20,0.0,0.0,1.0
27192,Henan,China,33.882,113.614,5/3/20,0.0,0.0,0.0
27193,Hong Kong,China,22.3,114.2,5/3/20,0.0,0.0,38.0
27194,Hubei,China,30.9756,112.2707,5/3/20,0.0,0.0,64.0
27195,Hunan,China,27.6104,111.7088,5/3/20,0.0,0.0,10.0
27196,Inner Mongolia,China,44.0935,113.9448,5/3/20,0.0,0.0,1111.0
27197,Jiangsu,China,32.9711,119.455,5/3/20,0.0,0.0,113.0
27198,Jiangxi,China,27.614,115.7221,5/3/20,0.0,0.0,1093.0
27199,Jilin,China,43.6661,126.1923,5/3/20,0.0,0.0,35.0
27200,Liaoning,China,41.2956,122.6085,5/3/20,0.0,0.0,0.0
27201,Macau,China,22.1667,113.55,5/3/20,0.0,0.0,356.0
27202,Ningxia,China,37.2692,106.1655,5/3/20,0.0,0.0,2747.0
27203,Qinghai,China,35.7452,95.9956,5/3/20,0.0,0.0,4.0
27204,Shaanxi,China,35.1917,108.8701,5/3/20,0.0,0.0,228.0
27205,Shandong,China,36.3427,118.1498,5/3/20,1.0,0.0,4.0
27206,Shanghai,China,31.202,121.4491,5/3/20,3.0,0.0,113.0
27207,Shanxi,China,37.5777,112.2922,5/3/20,1.0,0.0,5.0
27208,Sichuan,China,30.6171,102.7103,5/3/20,0.0,0.0,84.0
27209,Tianjin,China,39.3054,117.323,5/3/20,0.0,0.0,85.0
27210,Tibet,China,31.6927,88.0924,5/3/20,0.0,0.0,13.0
27211,Xinjiang,China,41.1129,85.2401,5/3/20,0.0,0.0,0.0
27212,Yunnan,China,24.974,101.487,5/3/20,0.0,0.0,3.0
27213,Zhejiang,China,29.1832,120.0934,5/3/20,0.0,0.0,0.0
27214,0,Colombia,4.5709,-74.2973,5/3/20,383.0,16.0,0.0
27215,0,Congo (Brazzaville),-4.0383,21.7587,5/3/20,0.0,0.0,0.0
27216,0,Congo (Kinshasa),-4.0383,21.7587,5/3/20,0.0,0.0,26.0
27217,0,Costa Rica,9.7489,-83.7534,5/3/20,6.0,0.0,21.0
27218,0,Cote d'Ivoire,7.54,-5.5471,5/3/20,36.0,2.0,0.0
27219,0,Croatia,45.1,15.2,5/3/20,8.0,2.0,88.0
27220,0,Diamond Princess,0.0,0.0,5/3/20,0.0,0.0,0.0
27221,0,Cuba,22.0,-80.0,5/3/20,38.0,1.0,14.0
27222,0,Cyprus,35.1264,33.4299,5/3/20,8.0,0.0,6.0
27223,0,Czechia,49.8175,15.473,5/3/20,26.0,3.0,0.0
27224,Faroe Islands,Denmark,61.8926,-6.9118,5/3/20,0.0,0.0,0.0
27225,Greenland,Denmark,71.7069,-42.6043,5/3/20,0.0,0.0,2533.0
27226,0,Denmark,56.2639,9.5018,5/3/20,116.0,9.0,79.0
27227,0,Djibouti,11.8251,42.5903,5/3/20,0.0,0.0,0.0
27228,0,Dominican Republic,18.7357,-70.1627,5/3/20,376.0,7.0,0.0
27229,0,Ecuador,-1.8312,-78.1834,5/3/20,2074.0,193.0,2.0
27230,0,Egypt,26.0,30.0,5/3/20,272.0,14.0,145.0
27231,0,El Salvador,13.7942,-88.8965,5/3/20,44.0,0.0,3.0
27232,0,Equatorial Guinea,1.5,10.0,5/3/20,0.0,0.0,0.0
27233,0,Eritrea,15.1794,39.7823,5/3/20,0.0,0.0,9.0
27234,0,Estonia,58.5953,25.0136,5/3/20,1.0,2.0,0.0
27235,0,Eswatini,-26.5225,31.4659,5/3/20,4.0,0.0,0.0
27236,0,Ethiopia,9.145,40.4897,5/3/20,2.0,0.0,0.0
27237,0,Fiji,-17.7134,178.065,5/3/20,0.0,0.0,0.0
27238,0,Finland,64.0,26.0,5/3/20,78.0,10.0,21.0
27239,French Guiana,France,3.9339,-53.1258,5/3/20,0.0,0.0,0.0
27240,French Polynesia,France,-17.6797,149.4068,5/3/20,0.0,0.0,14.0
27241,Guadeloupe,France,16.25,-61.5833,5/3/20,0.0,0.0,78.0
27242,Mayotte,France,-12.8275,45.1662,5/3/20,111.0,2.0,20.0
27243,New Caledonia,France,-20.9043,165.618,5/3/20,0.0,0.0,0.0
27244,Reunion,France,-21.1351,55.2471,5/3/20,0.0,0.0,45.0
27245,Saint Barthelemy,France,17.9,-62.8333,5/3/20,0.0,0.0,1066.0
27246,St Martin,France,18.0708,-63.0501,5/3/20,0.0,0.0,0.0
27247,Martinique,France,14.6415,-61.0242,5/3/20,0.0,0.0,0.0
27248,0,France,46.2276,2.2137,5/3/20,296.0,135.0,4.0
27249,0,Gabon,-0.8037,11.6094,5/3/20,0.0,0.0,624.0
27250,0,Gambia,13.4432,-15.3101,5/3/20,0.0,0.0,116.0
27251,0,Georgia,42.3154,43.3569,5/3/20,7.0,1.0,322.0
27252,0,Germany,51.0,9.0,5/3/20,697.0,54.0,164.0
27253,0,Ghana,7.9465,-1.0232,5/3/20,0.0,0.0,84.0
27254,0,Greece,39.0742,21.8243,5/3/20,6.0,1.0,279.0
27255,0,Guatemala,15.7835,-90.2308,5/3/20,15.0,0.0,2805.0
27256,0,Guinea,9.9456,-9.6966,5/3/20,0.0,0.0,3.0
27257,0,Guyana,5.0,-58.75,5/3/20,0.0,0.0,1.0
27258,0,Haiti,18.9712,-72.2852,5/3/20,3.0,1.0,0.0
27259,0,Holy See,41.9029,12.4534,5/3/20,0.0,0.0,0.0
27260,0,Honduras,15.2,-86.2419,5/3/20,45.0,6.0,8.0
27261,0,Hungary,47.1625,19.5033,5/3/20,56.0,5.0,1322.0
27262,0,Iceland,64.9631,-19.0208,5/3/20,1.0,0.0,49.0
27263,0,India,21.0,78.0,5/3/20,2806.0,68.0,293.0
27264,0,Indonesia,-0.7893,113.9213,5/3/20,349.0,14.0,0.0
27265,0,Iran,32.0,53.0,5/3/20,976.0,47.0,328.0
27266,0,Iraq,33.0,44.0,5/3/20,77.0,2.0,99.0
27267,0,Ireland,53.1424,-7.6921,5/3/20,330.0,17.0,5.0
27268,0,Israel,31.0,35.0,5/3/20,23.0,3.0,0.0
27269,0,Italy,43.0,12.0,5/3/20,1389.0,174.0,0.0
27270,0,Jamaica,18.1096,-77.2975,5/3/20,6.0,1.0,2637.0
27271,0,Japan,36.0,138.0,5/3/20,306.0,13.0,8.0
27272,0,Jordan,31.24,36.51,5/3/20,1.0,0.0,10.0
27273,0,Kazakhstan,48.0196,66.9237,5/3/20,63.0,2.0,0.0
27274,0,Kenya,-0.0236,37.9062,5/3/20,30.0,2.0,0.0
27275,0,"Korea, South",36.0,128.0,5/3/20,8.0,2.0,200.0
27276,0,Kuwait,29.5,47.75,5/3/20,364.0,5.0,2.0
27277,0,Kyrgyzstan,41.2044,74.7661,5/3/20,26.0,2.0,8.0
27278,0,Latvia,56.8796,24.6032,5/3/20,8.0,0.0,16.0
27279,0,Lebanon,33.8547,35.8623,5/3/20,4.0,0.0,12.0
27280,0,Liberia,6.4281,-9.4295,5/3/20,4.0,0.0,0.0
27281,0,Liechtenstein,47.14,9.55,5/3/20,0.0,0.0,0.0
27282,0,Lithuania,55.1694,23.8813,5/3/20,4.0,0.0,0.0
27283,0,Luxembourg,49.8153,6.1296,5/3/20,12.0,4.0,38.0
27284,0,Madagascar,-18.7669,46.8691,5/3/20,14.0,0.0,3412.0
27285,0,Malaysia,2.5,112.5,5/3/20,122.0,2.0,0.0
27286,0,Maldives,3.2028,73.2207,5/3/20,8.0,0.0,310.0
27287,0,Malta,35.9375,14.3754,5/3/20,9.0,0.0,265.0
27288,0,Mauritania,21.0079,10.9408,5/3/20,0.0,0.0,0.0
27289,0,Mauritius,-20.2,57.5,5/3/20,0.0,0.0,6.0
27290,0,Mexico,23.6345,-102.5528,5/3/20,1383.0,93.0,17.0
27291,0,Moldova,47.4116,28.3699,5/3/20,69.0,1.0,1.0
27292,0,Monaco,43.7333,7.4167,5/3/20,0.0,0.0,0.0
27293,0,Mongolia,46.8625,103.8467,5/3/20,0.0,0.0,1.0
27294,0,Montenegro,42.5,19.3,5/3/20,0.0,0.0,0.0
27295,0,Morocco,31.7917,-7.0926,5/3/20,174.0,1.0,14.0
27296,0,Namibia,-22.9576,18.4904,5/3/20,0.0,0.0,3957.0
27297,0,Nepal,28.1667,84.25,5/3/20,16.0,0.0,119.0
